CDC,CSR,PSR,SS,SHS,"TOWN
(ALL)","CONTRACTOR/GRANTEE
(CDC)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"CONTRACTOR CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","REPORTING CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","CONTRACTOR/GRANTEE
(SHS)",ADDRESS,TOWN,ZIP,CONTACT PERSON,PHONE,EMAIL,DELEGATE,ADDRESS,TOWN,ZIP,DELEGATE CONTACT PERSON,PHONE,EMAIL,"PROGRAM/SITE/SUBGRANTEE 
(Registry Licensed Name)
(ALL)",ADDRESS,TOWN,ZIP,LICENSE #,NAEYC ID,NAEYC EXPIRATION,REGISTRY ID,FACILITY CODE (ECIS & PSIS),"PROGRAM/
SITE CONTACT
(CDC)","PHONE
(CDC)","EMAIL
(CDC)","PROGRAM/
SITE CONTACT
(SR)","PHONE
(SR)","EMAIL
(SR)","
SITE CONTACT (IF different from Contractor contact)
(SS)","PHONE
(SS)","EMAIL
(SS)","PROGRAM/
SITE CONTACT
(SHS)","PHONE
(SHS)","EMAIL
(SHS)","CONTACT LIAISON
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"REPORTING CONTACT
(CDC)",EMAIL,"FISCAL CONTACT 
(CDC)",EMAIL,"FISCAL CONTACT 
(SR)",EMAIL,"CHIEF ELECTED OFFICIAL, TITLE
(SR)",PHONE,EMAIL,"SUPERINTENDENT
(SR)",PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-1
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-2
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Ark Child Development Center,2030 East Main Street,Waterbury,06705,15430,463216,11/1/2020,1650,1510441,,,,Carol Blake,203-591-8591,thearkcdc@sbcglobal.net,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Grand Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
X,,X,,,WATERBURY,"William Rybczyk, New Opportunities, Inc. (NOW)",232 North Elm Street,Waterbury,06702,203-575-4238,wrybczyk@newoppinc.org,,,,,,,,,,,,,,,,,,,,,Catholic Charities Child Development Center - South Main Street,965 South Main Street,Waterbury,06704,16380,601877,8/1/2021,1671,1512341,Jennifer Caraballo,203-346-1319,jcaraballo@ccaoh.org,Jessica Nieves,203-346-1301,jnieves@ccaoh.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,Stacey Hunter,shunter@newoppinc.org,Victoria Gruber,vgruber@newoppinc.org,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Grand Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Children's Community School,31 Wolcott Street,Waterbury,06702,Exempt,536002,5/1/2022,1714,1511221,,,,Allison Croce,203-575-0659,acroce@ccswaterbury.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Grand Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Children's Ctr Greater Waterbury Health Network (Easter Seals),172 Grandview Avenue,Waterbury,06708,15747,280514,9/1/2023,1011,1510941,,,,Cindy Pirro,203-707-4355,cpirro@eswct.com,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Grand Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Children's Village,545 Bound Line Road,Wolcott,06716,12811,726345,7/1/2023,1014,1660141,,,,Terri Masters,203-879-5300,terrimasters@me.com,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Easterseals Children's Academy East Campus,128 Avenue of Industry,Waterbury,06705,16451,724524,2/1/2024,1797,1511141,,,,Cindy Pirro,203-707-4355,cpirro@eswct.com,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Easterseals Children's Academy West Campus,22 Tompkins Street,Waterbury,06708,12976,375853,10/1/2020,1796,1511241,,,,Cindy Pirro,203-707-4355,cpirro@eswct.com,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
X,,X,,,WATERBURY,"William Rybczyk, New Opportunities, Inc. (NOW)",232 North Elm Street,Waterbury,06702,203-575-4238,wrybczyk@newoppinc.org,,,,,,,,,,,,,,,,,,,,,Muriel H. Moore Child Development Center,444 North Main Street,Waterbury,06702,15333,494179,3/1/2023,1427,1510141,Stacey Hunter,203-759-0841,shunter@newoppinc.org,RoseMarie McKenzie,203-759-0841,rmckenzie@newoppinc.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/            860-406-1190,vvivian.econsulting@gmail.com,Stacey Hunter,shunter@newoppinc.org,Victoria Gruber,vgruber@newoppinc.org,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,"Rainbow Academy, Inc.",145 Bucks Hill Road,Waterbury,06704,15700,591557,10/1/2020,1159,1511741,,,,Barbara Jones,203-754-7815,rainbowacademyllc@att.net,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,St. Mary's Hospital Child Development Center,100 Jefferson Square,Waterbury,06706,12908,192125,2/1/2023,1013,1511941,,,,Cheryl Swett,203-709-6385,cheryl.swett@stmh.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,TEAM - Slocum Center,25 Rumford Street,Waterbury,06704,70257,Head Start,,7494,1512441,,,,Amy Caucci,203-757-8888,Acaucci@teaminc.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,vnoleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,The Ark Early Care and Education Center,222 West Main Street,Waterbury,06702,15855,599667,9/1/2020,1649,1510541,,,,Bernadette Faulkner,203-757-9917,bf8553@aol.com,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,The Center for Early Childhood Education at NVCC,750 Chase Parkway,Waterbury,06708,14201,80553,2/1/2023,1413,1511641,,,,Abby Calo,203-596-8604,acalo@nvcc.commnet.edu,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Bucks Hill Annex,330 Bucks Hill Road,Waterbury,06704,Exempt,725352,7/1/2025,1830,1518011,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Carrington School,24 Kenmore Avenue,Waterbury,06704,Exempt,728594,6/1/2021,6396,1512711,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Chase School,40 Woodtick Road,Waterbury,06705,Exempt,NEW,Accredited by date 9/1/2020,8174,1510711,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Driggs School,77 Woodlawn Terrace,Waterbury,06710,Exempt,729797,6/1/2024,8175,1510911,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Duggan School,38 West Porter Street,Waterbury,06710,Exempt,727633,7/1/2024,6257,1511611,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Gilmartin School,94 Spring Lake,Waterbury,06706,Exempt,726344,7/1/2022,6256,1512611,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Jonathan Reed School,32 Griggs Street,Waterbury,06704,Exempt,728042,12/1/2020,6380,1513411,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Sprague School,1443 Thomaston Avenue,Waterbury,06704,Exempt,729826,6/1/2024,6381,1512011,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury BOE at Washington School,685 Baldwin Street,Waterbury,06706,Exempt,NEW,Accredited by date 9/1/2020,8176,1512311,,,,Maureen Bergin,203-574-8047,mbergin@waterbury.k12.ct.us,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
,,X,,,WATERBURY,,,,,,,,,,,,,,,,,,,,,,,,,,,Waterbury YMCA Child Care Center,136 West Main Street,Waterbury,06702,13034,411159,6/1/2024,1790,1512241,,,,Jim O'Rourke,203-754-2181,jorourke@waterburyymca.org,,,,,,,Sue Vivian,30-B Church Street,Waterbury,06702,203-573-6684/          860-406-1190,vivian.econsulting@gmail.com,,,,,Tom Bell,tbell@waterbury.k12.ct.us,"Neil O'Leary, Mayor",203-597-3444,noleary@waterburyct.org,"Verna D. Ruffin, Superintendent",203-574-8004,vruffin@waterbury.k12.ct.us,Neil O'Leary,235 Gramd Street,Waterbury,06702,203-597-3444,noleary@waterburyct.org,Dr. Verna D. Ruffin,236 Grand Street,Waterbury,06702,203-574-8004,vruffin@waterbury.k12.ct.us
X,,,,,WATERTOWN,"Lisa Osterberg, Kangaroo's Korner",120 French Mountain Rd.,Watertown,06795,860-945-6628,lisaosterberg@kangarooskorner.com,,,,,,,,,,,,,,,,,,,,,Kangaroo's Korner Day Care,120 French Mountain Rd.,Watertown,06795,15184,494177,8/1/2023,1618,1530141,Lisa Osterberg,860-945-6628,lisaosterberg@kangarooskorner.com,,,,,,,,,,,,,,,,Lisa Osterberg,lisaosterberg@kangarooskorner.com,Catherine Risigo,Cathyrisigo@therapyunlimited.com,,,,,,,,,,,,,,,,,,,,
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Beatrice Fox Auerbach Early Child Center,335 Bloomfield Avenue,West Hartford,06117,12293,276795,6/1/2023,1534,1550441,,,,Gen Delay Pasternak,860-231-6343,gpasternak@mandelljcc.org,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Knight Hall School & Child Care Center,411 Park Road,West Hartford,06119,13731,292303,8/1/2020,2547,1550541,,,,Martha Wylie,860-232-9015x300,martha@knighthallschool.org,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,The School for Young Children at The University of Saint Joseph,238 Steele Road,West Hartford,06117,15428,278689,1/1/2023,454,1550341,,,,Sue O'Donnell,860-231-5561,sodonnell@usj.edu,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,X,,WEST HARTFORD,,,,,,,Irene Garneau,860-929-5552,Irene_Garneau@whps.org,Grisselle Alvarez,860-561-6640,Grisselle_Alvarez@whps.org,,,,,,,,,,,,,,,West Hartford BOE at Charter Oak Academy,425 Oakwood Avenue,West Hartford,06110,Exempt,724981,7/1/2020,1769,1550511,,,,Irene Garneau,860-929-5552,irene_garneau@whps.org,Irene Garneau,860-929-5552,Irene_Garneau@whps.org,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,West Hartford BOE at Smith Preschool,64 St. James Street,West Hartford,09119,Exempt,722632,8/1/2021,1768,1551711,,,,Irene Garneau,860-929-5552,irene_garneau@whps.org,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,West Hartford BOE at Webster Hill School,125 Webster Hill Blvd.,West Hartford,06107,Exempt,725477,8/1/2021,1861,1551211,,,,Irene Garneau,860-929-5552,irene_garneau@whps.org,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,X,,,,WEST HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,YWCA Child Care-Elmwood Center,1106 New Britain Avenue,West Hartford,06110,13096,292933,10/1/2021,2405,0644141,,,,Lourdes Ufret,860-233-7906 x230,lourdesu@ywcahartford.org,,,,,,,Joyce Cowles,50 South Main Street,West Hartford,06107,860-561-6600,Joyce_Cowles@whps.org,,,,,Chip Ward,Chip_ward@whps.org,"Shari Cantor, Mayor",860-561-6600,Shari_Cantor@whps.org,"Thomas Moore, Superintendent",860-561-6600,Thomas_Moore@whps.org,Deborah Zipkin,425 Oakwood Avenue,West Hartford,06110,860-929-5575,Deborah_Zipkin@whps.org,Paul Vicinus,50 South Main Street,West Hartford,06107,860-561-6600,paul_vicinus@whps.org
,,X,,,WEST HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Kiddie Tech University,1120 Boston Post Road,West Haven,06516,70202,728211,4/1/2024,7208,1560541,,,,Shakeera Frazer,203-691-6020,shakeera.frazer@yahoo.com,,,,,,,Stefania Larry,355 Main Street,West Haven,06516,203-937-4300 x7113,stefania.larry@whschools.org,,,,,Matthew Cavallaro,matthew.cavallaro@whschools.org,"Nancy R. Rossi, Mayor",203-937-3510,nrossi@westhaven-ct.gov,"Neil Cavallaro, Superintendent",203-937-4310,neil.cavallaro@whschools.org,Anne Druzolowski,355 Main Street,West Haven,06516,203-937-4320,anne.druzolowski@whschools.org,,,,,,
,,X,,,WEST HAVEN,,,,,,,,,,,,,,,,,,,,,,,,,,,Kid's Club Learning and Day Care,270 Center Street,West Haven,06516,15120,470019,10/1/2023,1129,1560241,,,,Elizabeth Heon,203-937-0899,kidsclub@sbcglobal.net,,,,,,,Stefania Larry,355 Main Street,West Haven,06516,203-937-4300 x7113,stefania.larry@whschools.org,,,,,Matthew Cavallaro,matthew.cavallaro@whschools.org,"Nancy R. Rossi, Mayor",203-937-3510,nrossi@westhaven-ct.gov,"Neil Cavallaro, Superintendent",203-937-4310,neil.cavallaro@whschools.org,Anne Druzolowski,355 Main Street,West Haven,06516,203-937-4320,anne.druzolowski@whschools.org,,,,,,
